"","Indice","UF","Mes"
"594",99.2947047422478,"Minas Gerais","201209"
"595",104.050110596862,"Minas Gerais","201210"
"596",104.019906997108,"Minas Gerais","201211"
"597",101.804365095145,"Minas Gerais","201212"
"598",101.94547772154,"Minas Gerais","201301"
"599",93.6513443110625,"Minas Gerais","201302"
"600",99.967211392127,"Minas Gerais","201303"
"601",104.019855520265,"Minas Gerais","201304"
"602",104.602503331001,"Minas Gerais","201305"
"603",101.531480191442,"Minas Gerais","201306"
"604",100.710458649394,"Minas Gerais","201307"
"605",100.602581668072,"Minas Gerais","201308"
"606",99.8947047422478,"Minas Gerais","201309"
"607",103.350110596862,"Minas Gerais","201310"
"608",101.619906997108,"Minas Gerais","201311"
"609",96.3043650951451,"Minas Gerais","201312"
"610",98.0454777215397,"Minas Gerais","201401"
"611",102.151344311063,"Minas Gerais","201402"
"612",99.567211392127,"Minas Gerais","201403"
"613",97.3198555202653,"Minas Gerais","201404"
"614",99.1025033310012,"Minas Gerais","201405"
"615",93.4314801914422,"Minas Gerais","201406"
"616",95.1104586493944,"Minas Gerais","201407"
"617",93.1025816680718,"Minas Gerais","201408"
"618",99.1947047422478,"Minas Gerais","201409"
"619",97.5501105968621,"Minas Gerais","201410"
"620",95.4199069971082,"Minas Gerais","201411"
"621",91.3043650951451,"Minas Gerais","201412"
"622",94.6454777215397,"Minas Gerais","201501"
"623",90.8513443110625,"Minas Gerais","201502"
"624",90.167211392127,"Minas Gerais","201503"
"625",87.0198555202653,"Minas Gerais","201504"
"626",88.4025033310012,"Minas Gerais","201505"
"627",86.2314801914422,"Minas Gerais","201506"
"628",84.2104586493944,"Minas Gerais","201507"
"629",86.6025816680718,"Minas Gerais","201508"
"630",83.9947047422478,"Minas Gerais","201509"
"631",86.7501105968621,"Minas Gerais","201510"
"632",82.4199069971082,"Minas Gerais","201511"
"633",84.3043650951451,"Minas Gerais","201512"
"634",81.3454777215397,"Minas Gerais","201601"
"635",84.1513443110625,"Minas Gerais","201602"
"636",84.967211392127,"Minas Gerais","201603"
"637",87.0198555202653,"Minas Gerais","201604"
"638",84.7025033310012,"Minas Gerais","201605"
"639",84.6314801914422,"Minas Gerais","201606"
"640",84.1104586493944,"Minas Gerais","201607"
"641",83.7025816680718,"Minas Gerais","201608"
"642",86.0947047422478,"Minas Gerais","201609"
"643",76.6501105968621,"Minas Gerais","201610"
"644",81.4199069971082,"Minas Gerais","201611"
"645",83.0043650951451,"Minas Gerais","201612"
"646",80.3454777215397,"Minas Gerais","201701"
"647",83.2513443110625,"Minas Gerais","201702"
"648",84.067211392127,"Minas Gerais","201703"
"649",83.1198555202654,"Minas Gerais","201704"
"650",86.8025033310012,"Minas Gerais","201705"
"651",86.6314801914422,"Minas Gerais","201706"
"652",85.7104586493944,"Minas Gerais","201707"
"653",85.9025816680718,"Minas Gerais","201708"
"654",84.2947047422478,"Minas Gerais","201709"
"655",81.4501105968621,"Minas Gerais","201710"
"656",85.1199069971082,"Minas Gerais","201711"
"657",84.6043650951451,"Minas Gerais","201712"
"658",86.4454777215397,"Minas Gerais","201801"
"659",82.5513443110625,"Minas Gerais","201802"
"660",83.667211392127,"Minas Gerais","201803"
"661",89.6198555202654,"Minas Gerais","201804"
"662",77.1025033310012,"Minas Gerais","201805"
"663",86.1314801914422,"Minas Gerais","201806"
"664",83.0104586493944,"Minas Gerais","201807"
"665",84.4025816680718,"Minas Gerais","201808"
"666",81.3947047422478,"Minas Gerais","201809"
"667",82.3501105968621,"Minas Gerais","201810"
"668",83.1199069971082,"Minas Gerais","201811"
"669",84.5043650951451,"Minas Gerais","201812"
"670",86.3454777215397,"Minas Gerais","201901"
"671",86.2513443110625,"Minas Gerais","201902"
"672",82.167211392127,"Minas Gerais","201903"
"673",88.2198555202654,"Minas Gerais","201904"
"674",87.8025033310012,"Minas Gerais","201905"
"675",85.1314801914422,"Minas Gerais","201906"
"676",84.6104586493944,"Minas Gerais","201907"
"677",84.3025816680718,"Minas Gerais","201908"
"678",82.6947047422478,"Minas Gerais","201909"
"679",81.8501105968621,"Minas Gerais","201910"
"680",81.6199069971082,"Minas Gerais","201911"
"681",81.0043650951451,"Minas Gerais","201912"
"682",83.7454777215397,"Minas Gerais","202001"
"683",85.8513443110625,"Minas Gerais","202002"
"684",80.867211392127,"Minas Gerais","202003"
"685",68.4198555202653,"Minas Gerais","202004"
"686",71.2025033310012,"Minas Gerais","202005"
"687",77.3314801914422,"Minas Gerais","202006"
"688",84.5104586493944,"Minas Gerais","202007"
"689",83.5025816680718,"Minas Gerais","202008"
"690",89.4947047422478,"Minas Gerais","202009"
"691",87.4501105968621,"Minas Gerais","202010"
"692",86.2199069971082,"Minas Gerais","202011"
"693",93.3043650951451,"Minas Gerais","202012"
"694",90.1454777215397,"Minas Gerais","202101"
"695",88.8513443110625,"Minas Gerais","202102"
"696",88.367211392127,"Minas Gerais","202103"
"697",92.2198555202654,"Minas Gerais","202104"
"698",95.3025033310012,"Minas Gerais","202105"
"699",95.5314801914422,"Minas Gerais","202106"
"700",92.0104586493944,"Minas Gerais","202107"
"701",89.3025816680718,"Minas Gerais","202108"
"702",87.8947047422478,"Minas Gerais","202109"
"703",105.464148091167,"Espírito Santo","201201"
"704",103.569415380228,"Espírito Santo","201202"
"705",105.664682748569,"Espírito Santo","201203"
"706",98.297216632192,"Espírito Santo","201204"
"707",95.0197506783404,"Espírito Santo","201205"
"708",102.819855528727,"Espírito Santo","201206"
"709",101.389959606129,"Espírito Santo","201207"
"710",100.647724742287,"Espírito Santo","201208"
"711",94.2754894503288,"Espírito Santo","201209"
"712",96.8742998119827,"Espírito Santo","201210"
"713",95.5942768945982,"Espírito Santo","201211"
"714",100.383180740913,"Espírito Santo","201212"
"715",96.9641480911665,"Espírito Santo","201301"
"716",98.0694153802279,"Espírito Santo","201302"
"717",99.5646827485691,"Espírito Santo","201303"
"718",98.697216632192,"Espírito Santo","201304"
"719",96.6197506783404,"Espírito Santo","201305"
"720",96.0198555287274,"Espírito Santo","201306"
"721",94.389959606129,"Espírito Santo","201307"
"722",98.2477247422874,"Espírito Santo","201308"
"723",99.0754894503288,"Espírito Santo","201309"
"724",98.5742998119827,"Espírito Santo","201310"
"725",97.0942768945982,"Espírito Santo","201311"
"726",97.8831807409127,"Espírito Santo","201312"
"727",92.2641480911665,"Espírito Santo","201401"
"728",88.5694153802279,"Espírito Santo","201402"
"729",92.8646827485691,"Espírito Santo","201403"
"730",95.397216632192,"Espírito Santo","201404"
"731",90.3197506783404,"Espírito Santo","201405"
"732",94.0198555287274,"Espírito Santo","201406"
"733",98.089959606129,"Espírito Santo","201407"
"734",99.9477247422874,"Espírito Santo","201408"
"735",101.875489450329,"Espírito Santo","201409"
"736",94.1742998119827,"Espírito Santo","201410"
"737",94.6942768945982,"Espírito Santo","201411"
"738",87.9831807409127,"Espírito Santo","201412"
"739",94.2641480911665,"Espírito Santo","201501"
"740",96.5694153802279,"Espírito Santo","201502"
"741",98.0646827485691,"Espírito Santo","201503"
"742",98.797216632192,"Espírito Santo","201504"
"743",100.11975067834,"Espírito Santo","201505"
"744",101.619855528727,"Espírito Santo","201506"
"745",99.589959606129,"Espírito Santo","201507"
"746",88.6477247422874,"Espírito Santo","201508"
"747",91.4754894503288,"Espírito Santo","201509"
"748",90.9742998119827,"Espírito Santo","201510"
"749",96.7942768945982,"Espírito Santo","201511"
"750",93.2831807409127,"Espírito Santo","201512"
"751",89.5641480911665,"Espírito Santo","201601"
"752",101.969415380228,"Espírito Santo","201602"
"753",95.9646827485691,"Espírito Santo","201603"
"754",94.197216632192,"Espírito Santo","201604"
"755",99.5197506783404,"Espírito Santo","201605"
"756",97.2198555287274,"Espírito Santo","201606"
"757",92.889959606129,"Espírito Santo","201607"
"758",91.6477247422874,"Espírito Santo","201608"
"759",93.0754894503288,"Espírito Santo","201609"
"760",95.9742998119827,"Espírito Santo","201610"
"761",88.5942768945982,"Espírito Santo","201611"
"762",93.4831807409127,"Espírito Santo","201612"
"763",103.164148091167,"Espírito Santo","201701"
"764",94.6694153802279,"Espírito Santo","201702"
"765",94.0646827485691,"Espírito Santo","201703"
"766",99.097216632192,"Espírito Santo","201704"
"767",101.61975067834,"Espírito Santo","201705"
"768",99.2198555287274,"Espírito Santo","201706"
"769",94.089959606129,"Espírito Santo","201707"
"770",99.9477247422874,"Espírito Santo","201708"
"771",90.0754894503288,"Espírito Santo","201709"
"772",91.2742998119827,"Espírito Santo","201710"
"773",95.8942768945982,"Espírito Santo","201711"
"774",88.9831807409127,"Espírito Santo","201712"
"775",89.4641480911665,"Espírito Santo","201801"
"776",85.0694153802279,"Espírito Santo","201802"
"777",94.5646827485691,"Espírito Santo","201803"
"778",95.797216632192,"Espírito Santo","201804"
"779",94.9197506783404,"Espírito Santo","201805"
"780",92.9198555287274,"Espírito Santo","201806"
"781",92.189959606129,"Espírito Santo","201807"
"782",94.2477247422874,"Espírito Santo","201808"
"783",99.6754894503288,"Espírito Santo","201809"
"784",95.5742998119827,"Espírito Santo","201810"
"785",97.0942768945982,"Espírito Santo","201811"
"786",90.4831807409127,"Espírito Santo","201812"
"787",85.8641480911665,"Espírito Santo","201901"
"788",85.5694153802279,"Espírito Santo","201902"
"789",83.9646827485691,"Espírito Santo","201903"
"790",90.097216632192,"Espírito Santo","201904"
"791",94.6197506783404,"Espírito Santo","201905"
"792",85.4198555287274,"Espírito Santo","201906"
"793",84.889959606129,"Espírito Santo","201907"
"794",81.5477247422874,"Espírito Santo","201908"
"795",82.6754894503288,"Espírito Santo","201909"
"796",80.9742998119827,"Espírito Santo","201910"
"797",79.9942768945982,"Espírito Santo","201911"
"798",84.8831807409127,"Espírito Santo","201912"
"799",89.5641480911665,"Espírito Santo","202001"
"800",90.8694153802279,"Espírito Santo","202002"
"801",76.4646827485691,"Espírito Santo","202003"
"802",66.497216632192,"Espírito Santo","202004"
"803",64.8197506783404,"Espírito Santo","202005"
"804",70.1198555287274,"Espírito Santo","202006"
"805",82.489959606129,"Espírito Santo","202007"
"806",88.5477247422874,"Espírito Santo","202008"
"807",86.4754894503288,"Espírito Santo","202009"
"808",93.6742998119827,"Espírito Santo","202010"
"809",92.0942768945982,"Espírito Santo","202011"
"810",100.083180740913,"Espírito Santo","202012"
"811",93.5641480911665,"Espírito Santo","202101"
"812",94.4694153802279,"Espírito Santo","202102"
"813",97.4646827485691,"Espírito Santo","202103"
"814",101.797216632192,"Espírito Santo","202104"
"815",101.11975067834,"Espírito Santo","202105"
"816",99.7198555287274,"Espírito Santo","202106"
"817",99.489959606129,"Espírito Santo","202107"
"818",96.4477247422874,"Espírito Santo","202108"
"819",101.575489450329,"Espírito Santo","202109"
"820",85.3396507797438,"Rio de Janeiro","201201"
"821",97.5358977430955,"Rio de Janeiro","201202"
"822",102.44213991392,"Rio de Janeiro","201203"
"823",105.057782833119,"Rio de Janeiro","201204"
"824",105.183433858791,"Rio de Janeiro","201205"
"825",95.7434838493864,"Rio de Janeiro","201206"
"826",100.163542386465,"Rio de Janeiro","201207"
"827",101.449285122312,"Rio de Janeiro","201208"
"828",100.815031421836,"Rio de Janeiro","201209"
"829",104.539431684189,"Rio de Janeiro","201210"
"830",101.618820810069,"Rio de Janeiro","201211"
"831",100.111499385111,"Rio de Janeiro","201212"
"832",104.239650779744,"Rio de Janeiro","201301"
"833",99.5358977430955,"Rio de Janeiro","201302"
"834",105.34213991392,"Rio de Janeiro","201303"
"835",106.857782833119,"Rio de Janeiro","201304"
"836",105.183433858791,"Rio de Janeiro","201305"
"837",98.5434838493864,"Rio de Janeiro","201306"
"838",104.263542386465,"Rio de Janeiro","201307"
"839",98.5492851223116,"Rio de Janeiro","201308"
"840",103.515031421836,"Rio de Janeiro","201309"
"841",102.839431684189,"Rio de Janeiro","201310"
"842",100.718820810069,"Rio de Janeiro","201311"
"843",99.2114993851111,"Rio de Janeiro","201312"
"844",102.839650779744,"Rio de Janeiro","201401"
"845",101.835897743095,"Rio de Janeiro","201402"
"846",101.04213991392,"Rio de Janeiro","201403"
"847",99.3577828331192,"Rio de Janeiro","201404"
"848",95.5834338587914,"Rio de Janeiro","201405"
"849",99.0434838493864,"Rio de Janeiro","201406"
"850",101.663542386465,"Rio de Janeiro","201407"
"851",95.5492851223116,"Rio de Janeiro","201408"
"852",92.0150314218365,"Rio de Janeiro","201409"
"853",92.7394316841892,"Rio de Janeiro","201410"
"854",95.318820810069,"Rio de Janeiro","201411"
"855",95.2114993851111,"Rio de Janeiro","201412"
"856",95.4396507797438,"Rio de Janeiro","201501"
"857",84.5358977430955,"Rio de Janeiro","201502"
"858",89.0421399139199,"Rio de Janeiro","201503"
"859",91.7577828331192,"Rio de Janeiro","201504"
"860",89.9834338587914,"Rio de Janeiro","201505"
"861",90.9434838493864,"Rio de Janeiro","201506"
"862",88.063542386465,"Rio de Janeiro","201507"
"863",87.5492851223116,"Rio de Janeiro","201508"
"864",78.3150314218365,"Rio de Janeiro","201509"
"865",75.8394316841892,"Rio de Janeiro","201510"
"866",78.318820810069,"Rio de Janeiro","201511"
"867",79.9114993851111,"Rio de Janeiro","201512"
"868",78.7396507797438,"Rio de Janeiro","201601"
"869",80.1358977430955,"Rio de Janeiro","201602"
"870",80.4421399139199,"Rio de Janeiro","201603"
"871",84.8577828331192,"Rio de Janeiro","201604"
"872",80.4834338587914,"Rio de Janeiro","201605"
"873",85.9434838493864,"Rio de Janeiro","201606"
"874",80.763542386465,"Rio de Janeiro","201607"
"875",81.3492851223116,"Rio de Janeiro","201608"
"876",75.1150314218365,"Rio de Janeiro","201609"
"877",78.9394316841892,"Rio de Janeiro","201610"
"878",80.918820810069,"Rio de Janeiro","201611"
"879",78.8114993851111,"Rio de Janeiro","201612"
"880",80.1396507797438,"Rio de Janeiro","201701"
"881",81.8358977430955,"Rio de Janeiro","201702"
"882",85.0421399139199,"Rio de Janeiro","201703"
"883",84.1577828331192,"Rio de Janeiro","201704"
"884",81.8834338587914,"Rio de Janeiro","201705"
"885",85.0434838493864,"Rio de Janeiro","201706"
"886",73.263542386465,"Rio de Janeiro","201707"
"887",83.2492851223116,"Rio de Janeiro","201708"
"888",89.9150314218365,"Rio de Janeiro","201709"
"889",90.9394316841892,"Rio de Janeiro","201710"
"890",88.418820810069,"Rio de Janeiro","201711"
"891",90.2114993851111,"Rio de Janeiro","201712"
"892",88.1396507797438,"Rio de Janeiro","201801"
"893",85.7358977430955,"Rio de Janeiro","201802"
"894",83.1421399139199,"Rio de Janeiro","201803"
"895",93.1577828331192,"Rio de Janeiro","201804"
"896",83.9834338587914,"Rio de Janeiro","201805"
"897",90.5434838493864,"Rio de Janeiro","201806"
"898",88.963542386465,"Rio de Janeiro","201807"
"899",90.0492851223116,"Rio de Janeiro","201808"
"900",88.5150314218365,"Rio de Janeiro","201809"
"901",88.8394316841892,"Rio de Janeiro","201810"
"902",82.818820810069,"Rio de Janeiro","201811"
"903",87.7114993851111,"Rio de Janeiro","201812"
"904",85.9396507797438,"Rio de Janeiro","201901"
"905",86.1358977430955,"Rio de Janeiro","201902"
"906",80.2421399139199,"Rio de Janeiro","201903"
"907",80.7577828331192,"Rio de Janeiro","201904"
"908",85.9834338587914,"Rio de Janeiro","201905"
"909",81.4434838493864,"Rio de Janeiro","201906"
"910",86.363542386465,"Rio de Janeiro","201907"
"911",81.5492851223116,"Rio de Janeiro","201908"
"912",86.1150314218365,"Rio de Janeiro","201909"
"913",86.8394316841892,"Rio de Janeiro","201910"
"914",86.718820810069,"Rio de Janeiro","201911"
"915",80.9114993851111,"Rio de Janeiro","201912"
"916",86.1396507797438,"Rio de Janeiro","202001"
"917",87.6358977430955,"Rio de Janeiro","202002"
"918",83.8421399139199,"Rio de Janeiro","202003"
"919",64.9577828331192,"Rio de Janeiro","202004"
"920",72.2834338587914,"Rio de Janeiro","202005"
"921",70.5434838493864,"Rio de Janeiro","202006"
"922",78.363542386465,"Rio de Janeiro","202007"
"923",81.9492851223116,"Rio de Janeiro","202008"
"924",82.3150314218365,"Rio de Janeiro","202009"
"925",76.0394316841892,"Rio de Janeiro","202010"
"926",81.218820810069,"Rio de Janeiro","202011"
"927",82.6114993851111,"Rio de Janeiro","202012"
"928",82.6396507797438,"Rio de Janeiro","202101"
"929",84.2358977430955,"Rio de Janeiro","202102"
"930",78.1421399139199,"Rio de Janeiro","202103"
"931",77.3577828331192,"Rio de Janeiro","202104"
"932",87.2834338587914,"Rio de Janeiro","202105"
"933",89.8434838493864,"Rio de Janeiro","202106"
"934",85.563542386465,"Rio de Janeiro","202107"
"935",86.0492851223116,"Rio de Janeiro","202108"
"936",90.5150314218365,"Rio de Janeiro","202109"
"937",96.9373413630202,"São Paulo","201201"
"938",98.8635982123031,"São Paulo","201202"
"939",102.68985509726,"São Paulo","201203"
"940",96.2894404238067,"São Paulo","201204"
"941",99.5790323703051,"São Paulo","201205"
"942",94.439103938308,"São Paulo","201206"
"943",99.5391804811874,"São Paulo","201207"
"944",104.061260124719,"São Paulo","201208"
"945",98.2533374294655,"São Paulo","201209"
"946",103.66523308241,"São Paulo","201210"
"947",103.114762959474,"São Paulo","201211"
"948",102.467854527078,"São Paulo","201212"
"949",103.13734136302,"São Paulo","201301"
"950",98.3635982123031,"São Paulo","201302"
"951",101.48985509726,"São Paulo","201303"
"952",109.089440423807,"São Paulo","201304"
"953",105.579032370305,"São Paulo","201305"
"954",102.039103938308,"São Paulo","201306"
"955",102.839180481187,"São Paulo","201307"
"956",105.761260124719,"São Paulo","201308"
"957",104.453337429465,"São Paulo","201309"
"958",103.46523308241,"São Paulo","201310"
"959",104.414762959474,"São Paulo","201311"
"960",97.9678545270776,"São Paulo","201312"
"961",98.0373413630202,"São Paulo","201401"
"962",99.4635982123031,"São Paulo","201402"
"963",96.5898550972602,"São Paulo","201403"
"964",100.089440423807,"São Paulo","201404"
"965",101.879032370305,"São Paulo","201405"
"966",95.939103938308,"São Paulo","201406"
"967",96.1391804811874,"São Paulo","201407"
"968",95.6612601247191,"São Paulo","201408"
"969",96.6533374294655,"São Paulo","201409"
"970",97.4652330824102,"São Paulo","201410"
"971",92.8147629594738,"São Paulo","201411"
"972",91.3678545270776,"São Paulo","201412"
"973",93.0373413630202,"São Paulo","201501"
"974",91.5635982123031,"São Paulo","201502"
"975",93.6898550972602,"São Paulo","201503"
"976",89.4894404238067,"São Paulo","201504"
"977",87.3790323703051,"São Paulo","201505"
"978",86.939103938308,"São Paulo","201506"
"979",83.0391804811874,"São Paulo","201507"
"980",81.8612601247191,"São Paulo","201508"
"981",82.1533374294655,"São Paulo","201509"
"982",83.4652330824102,"São Paulo","201510"
"983",80.2147629594737,"São Paulo","201511"
"984",81.5678545270776,"São Paulo","201512"
"985",80.3373413630202,"São Paulo","201601"
"986",81.9635982123031,"São Paulo","201602"
"987",82.1898550972602,"São Paulo","201603"
"988",87.9894404238067,"São Paulo","201604"
"989",82.5790323703051,"São Paulo","201605"
"990",84.439103938308,"São Paulo","201606"
"991",81.6391804811874,"São Paulo","201607"
"992",79.2612601247191,"São Paulo","201608"
"993",82.4533374294655,"São Paulo","201609"
"994",77.3652330824102,"São Paulo","201610"
"995",81.0147629594738,"São Paulo","201611"
"996",81.0678545270776,"São Paulo","201612"
"997",81.4373413630202,"São Paulo","201701"
"998",80.7635982123031,"São Paulo","201702"
"999",83.3898550972602,"São Paulo","201703"
"1000",80.4894404238067,"São Paulo","201704"
"1001",86.3790323703051,"São Paulo","201705"
"1002",87.939103938308,"São Paulo","201706"
"1003",85.4391804811874,"São Paulo","201707"
"1004",85.2612601247191,"São Paulo","201708"
"1005",87.1533374294655,"São Paulo","201709"
"1006",83.5652330824102,"São Paulo","201710"
"1007",86.9147629594737,"São Paulo","201711"
"1008",87.8678545270776,"São Paulo","201712"
"1009",86.4373413630202,"São Paulo","201801"
"1010",83.5635982123031,"São Paulo","201802"
"1011",86.8898550972602,"São Paulo","201803"
"1012",91.8894404238067,"São Paulo","201804"
"1013",81.9790323703051,"São Paulo","201805"
"1014",90.839103938308,"São Paulo","201806"
"1015",88.2391804811874,"São Paulo","201807"
"1016",86.1612601247191,"São Paulo","201808"
"1017",80.6533374294655,"São Paulo","201809"
"1018",80.8652330824102,"São Paulo","201810"
"1019",83.8147629594738,"São Paulo","201811"
"1020",83.7678545270776,"São Paulo","201812"
"1021",82.7373413630202,"São Paulo","201901"
"1022",87.5635982123031,"São Paulo","201902"
"1023",80.7898550972602,"São Paulo","201903"
"1024",89.8894404238067,"São Paulo","201904"
"1025",91.8790323703051,"São Paulo","201905"
"1026",85.839103938308,"São Paulo","201906"
"1027",85.8391804811874,"São Paulo","201907"
"1028",86.6612601247191,"São Paulo","201908"
"1029",83.8533374294655,"São Paulo","201909"
"1030",85.2652330824102,"São Paulo","201910"
"1031",82.0147629594738,"São Paulo","201911"
"1032",82.1678545270777,"São Paulo","201912"
"1033",84.2373413630202,"São Paulo","202001"
"1034",84.1635982123031,"São Paulo","202002"
"1035",76.9898550972602,"São Paulo","202003"
"1036",61.7894404238067,"São Paulo","202004"
"1037",66.2790323703051,"São Paulo","202005"
"1038",75.239103938308,"São Paulo","202006"
"1039",82.5391804811874,"São Paulo","202007"
"1040",81.4612601247191,"São Paulo","202008"
"1041",88.4533374294655,"São Paulo","202009"
"1042",86.1652330824102,"São Paulo","202010"
"1043",85.8147629594738,"São Paulo","202011"
"1044",90.3678545270776,"São Paulo","202012"
"1045",88.2373413630202,"São Paulo","202101"
"1046",87.2635982123031,"São Paulo","202102"
"1047",87.7898550972602,"São Paulo","202103"
"1048",84.6894404238067,"São Paulo","202104"
"1049",87.3790323703051,"São Paulo","202105"
"1050",86.439103938308,"São Paulo","202106"
"1051",84.0391804811874,"São Paulo","202107"
"1052",82.0612601247191,"São Paulo","202108"
"1053",83.0533374294655,"São Paulo","202109"
"1054",99.8214480558234,"Paraná","201201"
"1055",99.9714656237054,"Paraná","201202"
"1056",100.731484460078,"Paraná","201203"
"1057",98.9610960932209,"Paraná","201204"
"1058",104.920715036062,"Paraná","201205"
"1059",100.336731306723,"Paraná","201206"
"1060",99.492755806742,"Paraná","201207"
"1061",103.698257173236,"Paraná","201208"
"1062",97.3937567242002,"Paraná","201209"
"1063",100.583365739838,"Paraná","201210"
"1064",97.9777530324434,"Paraná","201211"
"1065",96.2111716740088,"Paraná","201212"
"1066",99.2214480558234,"Paraná","201301"
"1067",94.5714656237054,"Paraná","201302"
"1068",99.0314844600779,"Paraná","201303"
"1069",110.961096093221,"Paraná","201304"
"1070",106.920715036062,"Paraná","201305"
"1071",102.636731306723,"Paraná","201306"
"1072",103.992755806742,"Paraná","201307"
"1073",108.298257173236,"Paraná","201308"
"1074",104.4937567242,"Paraná","201309"
"1075",106.683365739838,"Paraná","201310"
"1076",104.877753032443,"Paraná","201311"
"1077",94.2111716740088,"Paraná","201312"
"1078",102.321448055823,"Paraná","201401"
"1079",103.571465623705,"Paraná","201402"
"1080",96.0314844600779,"Paraná","201403"
"1081",97.1610960932209,"Paraná","201404"
"1082",101.420715036062,"Paraná","201405"
"1083",88.136731306723,"Paraná","201406"
"1084",97.192755806742,"Paraná","201407"
"1085",96.3982571732365,"Paraná","201408"
"1086",96.4937567242002,"Paraná","201409"
"1087",98.583365739838,"Paraná","201410"
"1088",97.0777530324434,"Paraná","201411"
"1089",98.1111716740088,"Paraná","201412"
"1090",92.5214480558234,"Paraná","201501"
"1091",90.1714656237054,"Paraná","201502"
"1092",91.8314844600779,"Paraná","201503"
"1093",95.4610960932209,"Paraná","201504"
"1094",91.8207150360624,"Paraná","201505"
"1095",94.536731306723,"Paraná","201506"
"1096",85.792755806742,"Paraná","201507"
"1097",84.3982571732365,"Paraná","201508"
"1098",89.8937567242002,"Paraná","201509"
"1099",84.183365739838,"Paraná","201510"
"1100",83.4777530324434,"Paraná","201511"
"1101",85.3111716740088,"Paraná","201512"
"1102",82.5214480558234,"Paraná","201601"
"1103",83.5714656237054,"Paraná","201602"
"1104",86.2314844600779,"Paraná","201603"
"1105",88.9610960932209,"Paraná","201604"
"1106",82.3207150360624,"Paraná","201605"
"1107",89.236731306723,"Paraná","201606"
"1108",85.692755806742,"Paraná","201607"
"1109",81.4982571732365,"Paraná","201608"
"1110",81.1937567242002,"Paraná","201609"
"1111",82.183365739838,"Paraná","201610"
"1112",88.7777530324434,"Paraná","201611"
"1113",89.9111716740088,"Paraná","201612"
"1114",88.1214480558234,"Paraná","201701"
"1115",87.9714656237054,"Paraná","201702"
"1116",91.3314844600779,"Paraná","201703"
"1117",85.3610960932209,"Paraná","201704"
"1118",90.0207150360624,"Paraná","201705"
